TestNum,Iterations,AvgIterationTime,TotalTime,FinalError
1,3,0.000001700000,0.000005100000,0.02903543
2,3,0.000001833333,0.000005500000,0.02903543
3,3,0.000001766667,0.000005300000,0.02903543
4,3,0.000001533333,0.000004600000,0.02903543
5,3,0.000001533333,0.000004600000,0.02903543
6,3,0.000001466667,0.000004400000,0.02903543
7,3,0.000001533333,0.000004600000,0.02903543
8,3,0.000001766667,0.000005299999,0.02903543
9,3,0.000001566667,0.000004700000,0.02903543
10,3,0.000001366667,0.000004100000,0.02903543
11,3,0.000001533333,0.000004600000,0.02903543
12,3,0.000001433333,0.000004300000,0.02903543
13,3,0.000001800000,0.000005400000,0.02903543
14,3,0.000001666667,0.000005000000,0.02903543
15,3,0.000001466667,0.000004400000,0.02903543
16,3,0.000001466667,0.000004400000,0.02903543
17,3,0.000001533333,0.000004600000,0.02903543
18,3,0.000001666667,0.000005000000,0.02903543
19,3,0.000001433333,0.000004300000,0.02903543
20,3,0.000001600000,0.000004800000,0.02903543
21,3,0.000001500000,0.000004500000,0.02903543
22,3,0.000001666667,0.000005000000,0.02903543
23,3,0.000001466667,0.000004400000,0.02903543
24,3,0.000001533333,0.000004600000,0.02903543
25,3,0.000001466667,0.000004400000,0.02903543
26,3,0.000001433333,0.000004300000,0.02903543
27,3,0.000001333333,0.000004000000,0.02903543
28,3,0.000001766667,0.000005300000,0.02903543
29,3,0.000001266667,0.000003800000,0.02903543
30,3,0.000001366667,0.000004100000,0.02903543
31,3,0.000001433333,0.000004300000,0.02903543
32,3,0.000001300000,0.000003900000,0.02903543
33,3,0.000001566667,0.000004700000,0.02903543
34,3,0.000001600000,0.000004800000,0.02903543
35,3,0.000001533333,0.000004600000,0.02903543
36,3,0.000001366667,0.000004100000,0.02903543
37,3,0.000001466667,0.000004400000,0.02903543
38,3,0.000001400000,0.000004200000,0.02903543
39,3,0.000001300000,0.000003900000,0.02903543
40,3,0.000001366667,0.000004100000,0.02903543
41,3,0.000001733333,0.000005200000,0.02903543
42,3,0.000001366667,0.000004100000,0.02903543
43,3,0.000001533333,0.000004600000,0.02903543
44,3,0.000001433333,0.000004300000,0.02903543
45,3,0.000001366667,0.000004100000,0.02903543
46,3,0.000001366667,0.000004100000,0.02903543
47,3,0.000001666667,0.000005000000,0.02903543
48,3,0.000001366667,0.000004100000,0.02903543
49,3,0.000001733333,0.000005200000,0.02903543
50,3,0.000001366667,0.000004100000,0.02903543
51,3,0.000001333333,0.000004000000,0.02903543
52,3,0.000001400000,0.000004200000,0.02903543
53,3,0.000001300000,0.000003900000,0.02903543
54,3,0.000001366667,0.000004100000,0.02903543
55,3,0.000001400000,0.000004200000,0.02903543
56,3,0.000001400000,0.000004200000,0.02903543
57,3,0.000001366667,0.000004100000,0.02903543
58,3,0.000001366667,0.000004100000,0.02903543
59,3,0.000001400000,0.000004200000,0.02903543
60,3,0.000001966667,0.000005900000,0.02903543
61,3,0.000001466667,0.000004400000,0.02903543
62,3,0.000001466667,0.000004400000,0.02903543
63,3,0.000001433333,0.000004300000,0.02903543
64,3,0.000001700000,0.000005100000,0.02903543
65,3,0.000001466667,0.000004400000,0.02903543
66,3,0.000001600000,0.000004800000,0.02903543
67,3,0.000001500000,0.000004500000,0.02903543
68,3,0.000001466667,0.000004400000,0.02903543
69,3,0.000001633333,0.000004900000,0.02903543
70,3,0.000001466667,0.000004400000,0.02903543
71,3,0.000001366667,0.000004100000,0.02903543
72,3,0.000001366667,0.000004100000,0.02903543
73,3,0.000001400000,0.000004200000,0.02903543
74,3,0.000001466667,0.000004400000,0.02903543
75,3,0.000001333333,0.000004000000,0.02903543
76,3,0.000001433333,0.000004300000,0.02903543
77,3,0.000001733333,0.000005200000,0.02903543
78,3,0.000001433333,0.000004300000,0.02903543
79,3,0.000001433333,0.000004300000,0.02903543
80,3,0.000001433333,0.000004300000,0.02903543
81,3,0.000001266667,0.000003800000,0.02903543
82,3,0.000001433333,0.000004300000,0.02903543
83,3,0.000001300000,0.000003900000,0.02903543
84,3,0.000001300000,0.000003900000,0.02903543
85,3,0.000001333333,0.000004000000,0.02903543
86,3,0.000001400000,0.000004200000,0.02903543
87,3,0.000001466667,0.000004400000,0.02903543
88,3,0.000001366667,0.000004100000,0.02903543
89,3,0.000001566667,0.000004700000,0.02903543
90,3,0.000001366667,0.000004100000,0.02903543
91,3,0.000001466667,0.000004400000,0.02903543
92,3,0.000001533333,0.000004600000,0.02903543
93,3,0.000001566667,0.000004700000,0.02903543
94,3,0.000001700000,0.000005100000,0.02903543
95,3,0.000001300000,0.000003900000,0.02903543
96,3,0.000001400000,0.000004200000,0.02903543
97,3,0.000001466667,0.000004400000,0.02903543
98,3,0.000001400000,0.000004200000,0.02903543
99,3,0.000001433333,0.000004300000,0.02903543
100,3,0.000001300000,0.000003900000,0.02903543
